Código IBGE,Município,UF,Área (km²),População 2022,PIB per capita 2021,Índice de Progresso Social,Necessidades Humanas Básicas,Fundamentos do Bem-estar,Oportunidades,Nutrição e Cuidados Médicos Básicos,Água e Saneamento,Moradia,Segurança Pessoal,Acesso ao Conhecimento Básico,Acesso à Informação e Comunicação,Saúde e Bem-estar,Qualidade do Meio Ambiente,Direitos Individuais,Liberdades Individuais e de Escolha,Inclusão Social,Acesso à Educação Superior,Cobertura Vacinal (Poliomielite),Hospitalizações por Condições Sensíveis à Atenção Primária,Mortalidade Ajustada por Condições Sensíveis à Atenção Primária,Mortalidade Infantil até 5 Anos,Subnutrição,Abastecimento de Água via Rede de Distribuição,Esgotamento Sanitário Adequado,Índice de Abastecimento de Água,Índice de Perdas de Água na Distribuição,Domicílios com Coleta de Resíduos Adequada,Domicílios com Iluminação Elétrica Adequada,Domicílios com Paredes Adequadas,Domicílios com Piso Adequado,Assassinatos de Jovens,Assassinatos de Mulheres,Homicídios,Mortes por Acidente de Transporte,Abandono no Ensino Fundamental,Abandono no Ensino Médio,Evasão no Ensino Médio,Distorção Idade-Série no Ensino Médio,Ideb Ensino Fundamental,Reprovação Escolar no Ensino Médio,Cobertura de Internet Móvel (4G/5G),Densidade de Internet Banda Larga Fixa,Densidade de Telefonia Móvel,Qualidade de Internet Móvel,Consumo de Alimentos Ultraprocessados,Expectativa de Vida,Mortalidade entre 15 e 50 anos,Mortalidade por Doenças Crônicas Não Transmissíveis,Obesidade,Suicídios,Áreas Verdes Urbanas,Emissões de CO₂e por Habitante,Focos de Calor,Índice de Vulnerabilidade Climática dos Municípios (IVCM),Supressão da Vegetação Primária e Secundária,Acesso a Programas de Direitos Humanos,Existência de Ações para Direitos de Minorias,Índice de Atendimento à Demanda de Justiça,Resposta a Processos Previdenciários,Resposta a Processos Familiares,Taxa de Congestionamento Líquido de Processos,"Acesso à Cultura, Lazer e Esporte",Gravidez na Adolescência (<19 anos),Índice de Vulnerabilidade das Famílias do Cadastro Único (IVCAD),Praças e Parques em Áreas Urbanas,Famílias em Situação de Rua,Paridade de Gênero na Câmara Municipal,Paridade de Negros na Câmara Municipal,Violência contra Indígenas,Violência contra Mulheres,Violência contra Negros,Empregados com Ensino Superior,Mulheres Empregadas com Ensino Superior,Nota Mediana do Enem
2604106,Caruaru,PE,919.069,402290.0,21692.7309465808,63.8302474297634,76.4471665277985,66.3948446344077,48.6487311270839,77.3469177870379,84.7794925492275,94.613165663324,49.0490901116045,73.616330898444,69.7937560340058,57.1444680869523,65.0248235182288,48.2411745940617,59.4813740077798,42.7041546890499,44.1682212174444,89.7609628832486,675.117715568375,168.420299729223,13.3340438560189,3.03416931081322,82.0902142853766,83.2642624310066,99.73625,34.7525,87.3977317325706,95.4344932046201,90.2068610004151,99.2577155046118,86.9317059249665,5.1965442980418,41.2641647180811,17.6168105637379,0.9,2.21666666666667,8.93333333333333,24.15,4.66666666666667,5.26666666666667,99.57,13.8,90.53,94.1600583333333,80.5166523962733,72.96,2.21234727667187,456.638094306643,20.2588594325539,5.66065684780769,6.02133053227548,1.64215934340816,0.0793550025393601,42.08,40.6639462579283,11.0,9.0,124.724137931034,1776.67318505484,562.241455929841,63.7586206896552,10.0,13.5495455435001,0.280445706891154,2.28758440505539,34.9067781818053,0.0869565217391305,0.551353425801439,43.4782608695652,418.421749536558,255.674834057199,58.4553877922776,67.5705113069441,558.385444958969
2604155,Casinhas,PE,116.833,13489.0,7581.14784639336,52.9970069500191,56.2603341317156,58.5705840106404,44.1601027077012,80.775796705147,23.5546770005214,83.8301688682209,36.880693952973,80.7004218307356,46.6051460488292,51.7391962797566,55.2375718832401,22.5990617681051,44.6450251565532,83.2575958860954,26.1387280200511,91.6261706623913,812.499959219233,118.089582883656,13.2475243267865,2.88654596270317,18.2741014951282,23.5251095009671,19.4775,59.1025,22.7330230922267,90.779813916751,87.0363128868153,98.6133794639931,88.4117461319861,15.3139356814701,57.0679416981569,6.16950721061156,0.316666666666667,0.0,3.6,25.2,5.03,0.366666666666667,100.0,3.25,14.18,77.1429257142857,75.2970499863425,68.25,2.60882309834384,374.670603166155,17.9967597371081,11.5678260198967,0.0915427283886684,1.90543876595299,0.771188401326444,52.6,48.9409010984301,5.0,4.0,119.333333333333,4110.62549603175,1563.68222029756,56.4285714285714,1.0,17.2428681322001,0.335153882132835,0.24295160970155,0.459875833524948,0.444444444444444,0.402283338762467,0.0,33.6906584992343,0.0,27.1156608144355,39.6488661302121,494.003603174603
2604205,Catende,PE,208.594,33279.0,10913.7333393431,57.583494739323,70.1259738019051,60.6364262012534,41.9880842148105,70.8234741535808,77.2678732929905,92.2436111906759,40.1689365703731,71.5663556023868,60.5529014436984,47.7396150859395,62.6868326729889,34.9663715766648,48.6965783184995,69.5008948256527,14.7884921384249,71.973100655903,826.132615283318,202.900748960496,13.2716608885033,3.27495633315907,83.310480510113,91.3757866028093,86.8525,63.47875,76.2170819787682,96.9592471507684,87.8815187344758,97.2926550801798,121.19579854565,7.45956913528675,46.647592984202,11.1954223162085,2.08333333333333,0.783333333333333,8.75,28.6166666666667,4.09166666666667,3.08333333333333,97.96,1.16,68.85,92.2019805555556,71.0,70.59,3.42688693729657,552.755642732068,16.5663695297789,3.88729941535017,2.48812753379695,1.56173132050797,0.0,47.63,19.2977751432622,6.0,8.0,57.5,1394.76339285714,639.901678581837,74.3333333333333,3.0,21.4101268385913,0.287672954177384,0.754505238524692,1.49440161706882,0.0,0.915404898566299,0.0,52.5153667124188,39.5726157499011,13.5539921682099,13.7811900191939,510.850979972487
2604304,Cedro,PE,148.746,10845.0,11647.4345136007,58.9349260238209,76.9007352234207,59.9824609631505,39.9215818848916,78.0890700684211,65.3332484703413,94.1454806860586,70.0351416688617,72.2293146428781,59.0025167365737,53.5418238089056,55.1561886642447,7.45982972573341,52.2309064392355,64.6305846282879,35.3650067463097,100.0,983.168236851491,119.501188896821,21.0343265100349,3.62367793374771,60.7656842686642,61.2876594446131,80.25125,48.28,72.2289357126081,97.7658935906779,95.1640097324534,98.755961286119,26.1540473388257,6.3095463436179,6.33834062242507,17.1135196805477,2.41666666666667,4.46666666666667,7.45,22.85,4.40833333333333,1.9,92.44,1.49,66.09,92.956825,92.8571428571429,68.0,2.08105147864184,407.734926283633,14.312854776963,11.4090131203651,0.588343555169408,3.45281844744688,4.75375546681879,50.36,46.9993084279301,2.0,0.0,55.5,2680.06432748538,1072.49083966215,87.0,3.0,16.0428495623476,0.274081521739131,0.833085431640996,0.67272115708039,0.666666666666667,0.735102947959911,0.0,265.000946431952,89.2857142857144,48.0050874614503,63.4726884345438,484.939463964343
2604403,Chã de Alegria,PE,49.327,13461.0,12628.3287571503,54.7178414818792,64.6151800940467,62.6266001668037,36.9117441847872,73.1347770222059,62.8286818780258,87.8474551272121,34.6498063487429,76.1468558522975,59.0437816413069,52.824795477162,62.4909676964482,20.3617628612253,47.7100371442481,65.5501654694013,14.025011264274,79.0142620232173,750.143669158845,180.405674621183,13.7728473407149,3.46529114891003,62.8688271362193,43.7109170915189,69.825,32.7025,65.8513393481726,87.1160204041891,84.951977718777,97.8379614937935,106.662290777814,11.2225048630855,46.2249614791988,7.70178681454097,1.71666666666667,0.0166666666666667,5.65,18.4333333333333,4.04166666666667,1.96666666666667,100.0,1.29,60.11,91.3230388888889,92.9166666666667,70.69,3.12093628088427,463.842830591536,12.4783938526468,2.56726227151366,0.104864008259448,1.30918187035404,0.770178681454097,48.82,6.47708344576793,6.0,0.0,56.5,1032.03452380953,540.533221246759,72.0,2.0,19.6218994847267,0.309434922335298,2.70611504237288,1.04279046064937,0.222222222222222,0.572657206179087,0.0,62.8460272332784,181.219110378913,12.9646205871812,15.8214025721912,490.824572631733
2604502,Chã Grande,PE,84.787,21224.0,11921.7258245383,56.8939929596935,67.1296597449651,64.3244852489313,39.227833885184,75.4041768483144,60.4472206622349,79.0745154331629,53.5927260361482,70.4868478999469,64.9280896553424,57.159823235528,64.723180204908,16.6856292382619,50.5797483592469,61.8133466766177,27.8326112666097,79.1315224792506,897.114952415993,184.697230893272,10.5990325527555,2.73863585197229,55.613476054308,61.3474057462526,65.78,40.28375,50.0538266664003,77.7432348710087,69.5481597023244,95.9636517068239,61.0252237591539,2.4059282071023,30.1761900126546,6.81397838995425,4.45,0.983333333333333,5.05,23.3,3.71,4.21666666666667,98.05,16.73,67.16,91.7421666666667,70.3048780487805,73.18,2.57379409647228,508.241067219066,15.0451236903098,4.86712742139589,0.997276318964484,1.29097094752336,0.973425484279178,45.05,8.22419170620029,5.0,0.0,128.0,1642.20028409091,886.014479611245,71.5,5.0,17.6628198431134,0.304809042350248,0.604624112722671,1.0344531403413,0.727272727272727,0.313024665965842,0.0,392.647483399094,138.067061143984,31.620447309711,43.24648098233,502.004598471986
2604601,Condado,PE,89.645,25383.0,9957.32102194382,55.3356864785857,64.7494320659561,61.6523892170035,39.6052381527976,76.4923033052902,39.4423441771656,92.4379678980677,50.6251128833009,74.0650535090669,63.3391161940742,42.8977250930705,66.3076620718025,22.0379580582391,47.462693842575,68.3467130565797,20.5735876537965,89.997542237931,753.540957443037,178.513475197036,12.9587072206436,3.20176261327617,41.3574776985752,0.629526311131275,51.83,51.86125,91.6803519361847,90.6791103540521,84.8178786072898,98.5258997541695,85.4846982390151,1.94779898714453,37.4181478016838,14.641883922398,0.6,0.4,6.56666666666667,29.9833333333333,3.99166666666667,3.55,100.0,2.56,76.12,93.7227666666667,95.0,67.79,3.30682623415479,483.813210486007,22.8130055612989,3.05039248383292,2.31222768606332,1.12382784530991,0.813437995688779,43.53,9.80034736483088,7.0,0.0,75.5,1069.35714285714,634.907693123247,72.6666666666667,3.0,18.2265649281635,0.316792545566251,0.264365330377842,2.59094864259691,0.545454545454545,0.614499867537752,0.0,73.2372419166342,90.782122905028,22.6312297593618,32.1265290992216,498.500908847026
2604700,Correntes,PE,317.793,17660.0,10952.305594564,59.7797093772651,69.1377278830809,59.5412938446775,50.660106404037,66.5046293589138,68.0124818094928,91.8143475457667,50.2194528181502,72.5576093521243,55.7805454679369,55.6712175913003,54.1558029673484,18.2478099750925,46.5547184032945,92.0398680635688,45.7980291741923,64.492471660334,620.594082748319,127.69789139766,27.1371423093087,4.41916964537065,67.9179723028097,62.4656622945941,78.11875,44.55875,67.7081263520662,96.1488757136475,93.3354403457325,96.4012589161934,52.2689474934664,11.6972745350333,24.5169575623139,8.756056272255,1.23333333333333,0.45,6.41666666666667,36.15,3.95833333333333,2.53333333333333,92.64,1.35,46.93,95.7835805555556,89.4477684871638,68.57,2.15464033217372,405.330075919536,13.660218498435,7.00484501780398,0.330831440903254,6.19433931205207,0.583737084816998,51.55,35.6381079444427,4.0,0.0,88.5,921.301136363637,492.116684077614,58.3333333333333,2.0,18.5631984007747,0.316085944919279,0.355099692370556,1.99724513145438,0.545454545454545,0.747534545454546,0.0,2.92431863375833,0.0,70.5740983790454,83.5809523809524,492.088806157187
2604809,Cortês,PE,103.416,10512.0,11642.785825723,58.1772953214593,70.4630621211494,58.3505647841073,45.7182590591213,65.9138814536122,79.6335003173366,85.5490778905683,50.7557888230804,76.0378820218499,54.2508693954682,41.9180253117633,61.1954824073479,28.5072272513338,49.2123115312542,79.1196915123648,26.0338059415323,56.7968932196344,1535.93391325446,221.243367676309,14.564919575136,2.94115991956229,74.0728124129928,70.8670346315961,86.23,13.43,63.2710070681222,86.0644142385232,83.9240872837908,94.0150489773816,84.1750841750843,0.0,50.9903902726025,4.9029221415964,1.48333333333333,0.0,6.18333333333333,23.0,4.4,2.51666666666667,92.86,0.62,42.34,94.1656208333333,80.4738969964881,67.42,3.690036900369,589.028554224429,16.5700021706523,0.0,1.5195271501606,1.85124547221025,1.96116885663856,48.18,21.3457446686896,6.0,5.0,112.0,1285.70833333333,731.585988220539,86.5,3.0,18.212889493697,0.30210779661017,1.41659268484016,0.0,0.222222222222222,0.50152454017901,0.0,79.9847648067035,0.0,27.0535436466759,35.908267954134,482.860242592593
2604908,Cumaru,PE,291.429,16252.0,6771.94179177947,57.0105424387336,67.7910958597693,61.6923439971664,41.548187459265,73.3661316936289,38.7140884993275,85.9073731032641,73.1767901428567,75.9110226844588,56.0519629015435,53.6097118607981,61.1966785418655,36.4340163300692,48.5391891445704,70.2225394068117,10.9970049556086,93.5152476643751,1276.42658438182,209.938530816152,15.0563562626939,3.56081664539571,18.0399990226058,9.38422607306858,61.5125,35.32375,50.1374106605578,91.0446855712427,82.969011090802,96.748044876395,35.0672121566335,0.0,12.5628140703518,20.1005025125628,1.58333333333333,0.45,5.05,24.8833333333333,4.21666666666667,1.38333333333333,87.44,10.53,41.83,94.5285542857143,92.1875,68.18,2.15666831928607,408.555005409803,15.4443284357337,8.79396984924623,1.41705999592271,2.84838708625302,1.25628140703518,40.73,47.040804539656,8.0,7.0,35.0,1884.66666666667,401.209197324415,87.0,2.0,17.7484626830217,0.296697858383176,0.389285193027638,1.21160412644333,0.0,0.962815873559858,0.0,39.8356778289556,45.4959053685169,4.51320073210527,4.24589256045782,506.670387625025
2605004,Cupira,PE,95.149,24301.0,11754.5000123452,58.0883874966479,71.2223399474729,63.1294369217226,39.9133856207482,73.274156385264,86.8200989167186,95.9454636145418,28.8496408733672,75.9933404212329,62.3276021665732,47.9218254549442,66.2749796441402,11.7553005787618,52.7318966425508,69.9611582241256,25.2051870375547,93.3186923081531,783.690261786029,206.019688192173,13.7774934323349,4.14888089285057,84.1083144121815,86.8786475958377,100.0,30.95125,86.2970602211655,97.0675896022171,94.9832679071301,99.1528705301452,142.231947483589,13.3868808567604,60.3792839527171,11.0553618504975,0.5,1.31666666666667,8.61666666666667,23.35,5.0,4.26666666666667,100.0,9.45,63.27,91.7501861111111,75.0,70.8,3.40341978237748,493.31674924334,18.2253406659823,7.65371205034441,5.7973693522175,2.08619717569483,0.0,44.57,10.7643438900624,4.0,0.0,114.0,1819.125,1568.47424957553,88.0,4.0,14.4190487633588,0.286755009929591,0.781143023641466,2.80939565606942,0.545454545454545,0.63792331791735,0.0,80.3212851405621,44.0917107583775,27.6624547222522,33.9341205717837,527.278196274855
2605103,Custódia,PE,1382.059,39403.0,15181.9740628886,55.7036048457381,70.339901342466,60.592243367692,36.1786698270563,77.6174363388082,52.6022403281081,88.2902766585491,62.8496520443985,76.2928363926709,55.344726919388,54.6806112180449,56.0507989406644,24.0622920784594,48.0644668341022,51.4100260456555,21.1778943500082,95.656741076192,820.937722137676,127.471831412379,14.0388958104448,4.35649711414638,39.8983421341602,65.3219725123658,59.89875,46.67125,40.7751438981122,96.155415219356,90.5535279227764,98.2414332129499,35.1658656663932,3.89165628891656,23.8733122894506,20.6902039841906,0.283333333333333,1.13333333333333,10.0333333333333,18.6333333333333,5.30833333333333,6.9,78.09,5.65,57.58,93.4418055555556,83.6738044690177,67.33,1.98809215635516,363.049758751625,18.8728431986678,6.36621661052017,6.43654632677914,10.6182684107196,4.24414440701345,52.47,26.6129081026308,9.0,0.0,78.3333333333333,2185.11810064935,847.802673347563,69.75,2.0,17.0018365736018,0.318349593495935,2.56798425448951,4.06274606417774,0.181818181818182,0.560615354873728,95.2380952380953,151.515151515152,127.241179872759,20.8567452753441,26.8422753716871,525.959006875587
2605152,Dormentes,PE,1539.052,17749.0,13962.4186094991,54.1699166587511,62.8050180983982,60.2340759962148,39.4706558816404,72.4170820258505,38.722796759194,84.1351073005901,55.9450863079584,82.4553419999838,51.9417136095942,55.1314749923824,51.4077733828986,14.8780591810995,50.2519457758424,59.8512268900178,32.901391679602,90.0566801619433,931.211798110335,120.342537404481,19.7274605535109,5.41811471314144,31.704467425126,20.6402458503067,43.24125,39.74,34.7938348665737,97.3499418497621,78.7316241836038,95.7094818013055,51.907604464054,5.82275532782113,24.43565278101,23.2720502676286,0.166666666666667,0.0166666666666667,5.55,15.35,5.63333333333333,2.03333333333333,53.57,9.94,64.24,91.7374833333333,67.0911949685535,69.46,2.20179321302917,383.836432684658,17.2606393110921,14.5450314172679,2.5578647767383,12.3569375882119,55.2711193856179,47.04,47.6555386318021,4.0,0.0,73.5,2634.38541666667,853.065259995145,54.0,2.0,16.6640627414491,0.290828556121083,2.02853122760065,0.420521446593776,0.363636363636364,0.663783115779718,0.0,298.125072784442,244.498777506112,40.2051548898327,53.82342076099,528.229974417121
2605202,Escada,PE,342.156,62252.0,21139.3681536336,53.1037856827761,60.0204870553412,63.9196920620386,35.3711779309487,72.5700535485344,66.5299290215631,85.4298455885472,15.5521200627199,76.2474919598412,66.560597112738,48.7213778579828,64.1493013175922,8.14939413239516,53.7844628309222,60.0273123177778,19.5235424426996,70.7541276178785,945.340962742473,189.443331036142,9.80007633825252,3.1674302710912,77.5261805617745,45.533771230138,79.54,59.03,72.0830632199095,78.1415482302386,82.3364246620068,96.9895022652633,235.142304107821,10.3265780302052,76.5425496356708,13.3575996393448,1.03333333333333,0.366666666666667,5.8,19.4166666666667,3.86666666666667,1.36666666666667,99.06,12.49,78.36,93.3473055555556,82.514619883041,71.83,3.6153917707978,508.116841534091,16.9028929101313,3.67333990081982,8.12397698044084,2.6095475872554,1.6696999549181,51.04,5.47190817771994,1.0,0.0,95.0,2661.10364145659,1013.15671532734,58.0,7.0,18.9480748892773,0.289024401164091,2.23756255431513,4.41246727227836,0.307692307692308,0.766592184082914,43.103448275862,45.8241900090357,73.6719658782473,21.5593646676376,24.2363745258535,506.762569899025
2605301,Exu,PE,1336.786,33436.0,9794.54342923795,54.0279566884394,68.4892502884438,58.340324432391,35.2542953444836,79.5827986108677,44.031835270328,85.173788606662,65.1685786659175,73.9879531211026,48.3752260664619,61.4575982868609,49.5405202551385,19.7012539125517,47.6506289857951,53.7255723903491,19.9397260892384,95.9295499021526,522.580461681076,107.722566951083,17.1725883661719,3.68305736849958,36.7866645736397,4.82347960091214,60.025,35.48375,45.5399337625202,92.1344784503199,84.2170949499352,94.9237480676913,33.0207370228504,3.09138122913318,18.2143642244764,25.1232609992777,0.883333333333333,4.33333333333333,7.81666666666667,22.6666666666667,4.675,3.65,59.61,0.76,50.11,94.8335388888889,69.0040650406505,71.47,2.34126011277274,348.191097003038,13.1618445112044,7.85101906227428,0.419727235128489,21.9491774660779,16.9582011745125,51.45,33.9518604936196,6.0,0.0,102.0,1010.66369047619,827.703058056589,72.0,3.0,19.9670603129107,0.314901082572702,2.01990184247715,0.156445556946183,0.461538461538462,0.700561012021686,113.636363636364,192.90218869791,72.9166666666666,23.7669278019104,21.3503286197969,494.938284826557
2605400,Feira Nova,PE,107.726,22169.0,11248.0091569309,59.0961606696311,71.0034510592784,66.7952963756071,39.4897345740078,75.1193348531991,66.1913141724547,94.6768064921763,48.0263487192833,80.1424280519859,64.2269202838954,56.1785394580329,66.6332977085142,9.10096613382123,50.7116532786228,61.1472487032382,36.9990701803489,89.3502523633,1120.13814079105,160.588515132276,11.265791971129,4.27541102522698,70.7864629354917,6.35251278604242,91.9275,35.1425,83.0694867793775,97.0840891481645,91.9064588134171,98.7883923210848,73.0519480519482,10.7565435640014,29.868857049517,11.2008213935689,0.233333333333333,0.0,4.43333333333333,18.9333333333333,4.68333333333333,1.68333333333333,99.92,6.0,74.39,94.5018666666667,45.7792207792208,73.43,2.71549799017419,471.447263847344,18.9892525807372,11.2008213935689,4.29667623335134,1.75802117362171,0.933401782797405,43.72,7.16600534206684,2.0,0.0,43.0,1201.68681318681,916.473626405309,95.6666666666667,3.0,15.945877088106,0.288331049927546,0.0,1.17104807326759,0.545454545454545,0.550179096429626,0.0,231.265686626031,278.323510150622,53.8200460759733,61.5173172072567,505.490076566661
2605459,Fernando de Noronha,PE,18.609,3316.0,69733.957358263,70.021791509243,86.3757488563329,71.206827987396,52.482797684,80.4808510152589,94.1926244454934,85.8306039074574,84.998916057122,82.0929352101104,62.7804068267912,75.3791384769997,64.5748314356824,26.6077316311792,53.7915213819519,57.5669929588653,71.9649447640037,95.5757575757576,715.859144374616,156.634446228926,10.4166666666667,2.91129100156502,97.6402635718702,93.0909991244518,98.25125,18.59125,98.6717348856284,74.767326616515,76.949236706637,94.273244129415,0.0,0.0,0.0,10.5252078728555,0.0,0.216666666666667,4.96666666666667,12.95,5.58333333333333,5.46666666666667,100.0,23.7,90.88,53.7478861111111,92.8571428571429,75.36,0.622509960159362,163.652029722916,26.6959448528419,0.0,7.90839194372609,4.78966357563473,0.0,48.05,0.0,4.0,4.0,231.260869565217,698.543904601627,537.729135763473,65.1512605042017,2.0,10.2673576423576,0.271087003098674,0.0,29.6132052229613,0.331819419409935,0.463898990278433,0.0,290.23746701847,111.856823266219,105.998742340709,123.461195361285,538.369666666667
2605509,Ferreiros,PE,92.516,15794.0,8450.69468785615,59.0110525321081,71.3779181431918,64.9748717615576,40.680367691575,74.6780412967127,70.2640862143777,92.8483787535121,47.7211663081645,75.0478590320027,58.5205246576589,61.0308797976914,65.3002235588774,26.3820706831463,49.6751172350825,65.0035955236569,21.6606873244144,92.1633847137203,592.253656907429,151.844235328803,25.7034050498077,3.07194599330995,72.002275570404,53.5220466065755,82.9525,40.54875,81.7660666036267,92.8242455478316,90.1120339220865,98.4200436958296,90.7990314769976,8.58663918942127,30.6136030879809,8.31891388260349,0.983333333333333,0.3,5.76666666666667,26.45,4.23333333333333,4.51666666666667,100.0,6.82,43.4,96.066725,100.0,72.24,2.12221938123242,327.844479103357,16.9397635663842,4.99134832956209,5.18565077543051,1.46638191236328,2.66205244243312,48.02,6.38994081170546,8.0,0.0,156.685138539043,744.3125,520.249875992064,65.8702928870293,3.0,18.8069932823859,0.285594320486816,0.0,9.47970804129828,0.222222222222222,0.84809283529186,0.0,74.7037609479649,124.727159338946,26.7679458649933,35.5397951142632,484.073682171613
2605608,Flores,PE,995.558,20835.0,9326.14276937845,56.4026083125677,69.8164295818842,58.7036246826055,40.6877706732135,79.5752893070942,55.6663565015523,90.0822077255195,53.9418647933707,76.0614273915129,46.5401180486401,53.8064681238339,58.406485166435,24.9220038159024,49.0254373582944,67.1712900767739,21.6323514418833,95.5824512613865,662.052381631361,122.675420166974,21.6866482829474,2.50597114544891,45.0222445202922,47.7201688661673,62.23375,28.2275,42.125768731197,97.0004439319211,96.1472791731291,98.5336623643288,41.8994413407821,9.66837474620516,28.5054307760358,25.5565931095493,0.5,2.6,8.11666666666667,22.0166666666667,4.975,3.43333333333333,54.6,1.75,44.39,95.5965416666667,74.1361200428725,69.67,2.79649934614224,431.909733995636,12.7668710879429,8.84651299945938,0.502330942437637,6.503389516412,3.93178355531528,45.28,23.6100327172343,9.0,0.0,64.0,1009.33333333334,831.683302179673,79.0,3.0,16.8928961987495,0.310299148847831,1.21889297636015,4.77492750837959,0.181818181818182,0.0,0.0,42.5408488833027,105.152471083071,24.1000078649188,26.1211415259173,506.530712799694
2605707,Floresta,PE,3637.247,31627.0,14179.753214026,58.2226804096511,71.1283890291754,58.3629227197979,45.17672947998,71.096537782925,71.5840438775385,78.9461644993116,62.8868099569264,72.3118855528941,57.4891591978761,52.1396843759384,51.5109617524832,34.8771043732261,51.6422155510087,57.4329096539693,36.754688341716,76.9717388139698,766.490710909482,151.675246025207,16.2603317355812,4.53520149859126,55.1083140937334,76.1075949101465,92.0425,36.145,56.8267397091368,89.3455890484367,67.9523629094491,86.2629659604124,27.3665878840652,6.49519355676799,20.567940552017,29.1999867272788,1.28333333333333,1.83333333333333,7.2,31.4166666666667,4.41666666666667,5.75,71.8,15.16,61.63,92.7406416666667,91.1111111111111,71.52,2.48644036809068,449.968182373083,21.7186521082712,7.96363274380331,2.54051972309531,13.9886265453031,0.0,55.67,28.0182696373894,5.0,10.0,374.0,2377.23809523809,1585.76432274059,72.3333333333333,6.0,21.8214712173473,0.304261937244202,4.98322772359342,2.1204509976153,0.307692307692308,0.995376028008059,3.02495588605999,231.228890620941,222.965440356745,45.7785520426711,63.6679704476315,534.658220214073
2605806,Frei Miguelinho,PE,213.735,14070.0,9410.12930348259,59.1578062826661,68.3586622876575,63.568658544104,45.5460980162367,81.2308396945045,36.5548649244392,88.2754645250882,67.3734800065982,71.3615002117383,60.270365829134,60.4323330970798,62.2104350384637,26.7670027210983,47.2253059990632,82.5306180107754,25.66146533401,93.147406733394,952.43374366792,115.76592444155,15.9803426482183,2.39752967755302,17.5535450670193,11.0282549899502,43.7,16.7814285714286,49.8138289828571,94.4833570189924,85.340971543031,99.3271020114021,11.6754232340922,4.76190476190477,12.8336755646817,14.6670577882077,3.31666666666667,0.116666666666667,8.01666666666667,30.2833333333333,4.3,2.36666666666667,99.94,5.4,55.23,95.1574861111111,22.2222222222222,70.47,2.58083224590401,347.101489654771,19.2124735409863,5.50014667057788,5.466928842372,2.68082252368425,0.0,46.06,34.3868858631198,4.0,6.0,191.0,1906.79166666667,928.594511782501,66.6666666666667,0.0,12.5277994513913,0.323028654404647,1.01297268553828,0.0,0.444444444444444,0.487565924734066,0.0,42.8571428571428,0.0,18.8366542376974,25.4832675119518,511.830531276548
2605905,Gameleira,PE,257.781,17973.0,15370.8386691148,53.1591958246012,62.1568048979593,57.4448857728557,39.8758968029886,73.5082617736461,67.5472561895216,88.1016263539892,19.4700752746801,68.1132410633833,61.033831789371,37.9871639487224,62.645306289946,27.7744259371807,44.599226099808,68.903110972442,18.2268242025238,87.8763691057844,756.705197691005,205.310535699884,13.2920598940398,3.60877370782296,67.1421056035013,65.9239547825662,72.89125,39.5625,72.0049951812075,88.2431544416409,86.7588534689058,94.4788468317785,184.135977337111,8.63930885529158,66.9814428461623,4.11771165037883,2.26666666666667,0.816666666666667,9.96666666666667,36.9166666666667,3.78333333333333,4.08333333333333,94.52,9.21,59.32,95.1413916666667,72.3648648648648,70.54,4.08854994174346,594.33730708601,22.8721318612325,12.3531349511365,0.309419225100774,2.58505587639219,1.64708466015153,45.19,8.58666356366443,4.0,5.0,78.0,1160.9875,553.159900911197,53.0,1.0,23.3171549648906,0.302046036690897,0.0,0.755218251396522,0.545454545454545,0.629588662288283,0.0,90.7127429805616,61.3183444047012,22.5264472308721,29.7872340425532,472.722626373626
2606002,Garanhuns,PE,458.964,151064.0,20518.2897156172,61.4970209967963,72.7305371605733,63.9973315433073,47.7631942865083,73.2521978261144,80.8609190908192,93.9153509871237,42.8936807382359,76.8545683420044,69.8472478656435,53.5377776512968,55.7497323142843,42.1854586488261,56.7603889907455,43.6911621657601,48.4157673407015,80.6678910962373,657.61816120167,173.558333732209,13.7603653288044,3.804087313162,80.4749946458435,72.9208797638877,99.99875,44.785,84.1570932640662,94.7984392176546,90.0959239377931,99.0562425295414,94.873847430994,6.328112640405,39.9983158603848,14.1748417610487,0.666666666666667,1.06666666666667,6.2,21.45,4.66666666666667,4.11666666666667,98.52,14.47,90.31,94.6889972222222,76.4464135350747,72.69,2.71799495602859,502.244136158692,18.8967788604767,6.03483362104052,3.20657223758701,3.07689945994757,0.421034903793525,53.22,45.8594151075164,5.0,11.0,100.333333333333,1018.13896795277,447.985328528915,58.1666666666667,6.0,13.4673185946905,0.281712312889124,4.01065554362623,6.91518044273557,0.470588235294118,0.770186133990531,69.284064665127,813.162474292044,453.743382908999,68.0180438927407,77.6996596767949,554.138754646359
